date,flight_id,scale,index_url,frame_status,reference_image_url,county_name,county_url
2005-04-06,EAG-AL-CC-05,['33600'],http://mil.library.ucsb.edu/ap_indexes/eagalcc05,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
2002-11-19,EAG-PL-02,['36000'],http://mil.library.ucsb.edu/ap_indexes/eagpl02,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
2002-01-01,HM-2002-USA,['10800'],http://mil.library.ucsb.edu/ap_indexes/hm2002usa,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
2000-01-01,HM-2000-USA,['10800'],http://mil.library.ucsb.edu/ap_indexes/hm2000usa,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1997-01-01,NAPP-3C,['40000'],http://mil.library.ucsb.edu/ap_indexes/napp3c,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1996-04-04,WAC-96CA,['24000'],http://mil.library.ucsb.edu/ap_indexes/wac96ca,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1992-03-17,WAC-92CA,['31680'],http://mil.library.ucsb.edu/ap_indexes/wac92ca,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1992-01-01,NAPP-2C,['40000'],http://mil.library.ucsb.edu/ap_indexes/napp2c,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1991-05-21,CH2M-1991-CAN5-SFO27295-K1,['30000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1991can5sfo27295k1,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1990-07-23,90-113-04073,['130000'],http://mil.library.ucsb.edu/ap_indexes/9011304073,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1988-03-28,WAC-88CA,['31680'],http://mil.library.ucsb.edu/ap_indexes/wac88ca,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1987-11-25,CH2M-1987-CAN17-Union-SD,"['33100', '49300']",http://mil.library.ucsb.edu/ap_indexes/ch2m1987can17unionsd,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1987-01-01,NAPP,['40000'],http://mil.library.ucsb.edu/ap_indexes/napp,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1986-05-16,86-129-03571,['32500'],http://mil.library.ucsb.edu/ap_indexes/8612903571,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1985-12-11,CH2M-1985-CAN23-Santa-Clara-Co,['50400'],http://mil.library.ucsb.edu/ap_indexes/ch2m1985can23santaclaraco,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1985-10-03,CH2M-1985-CAN19-F14360-A1,['48000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1985can19f14360a1,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1985-06-06,85-005-03-03456,['16000'],http://mil.library.ucsb.edu/ap_indexes/850050303456,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1985-03-14,WAC-85CA,['31680'],http://mil.library.ucsb.edu/ap_indexes/wac85ca,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1984-12-14,CH2M-1984-CAN24-F17740-CO,['36000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1984can24f17740co,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1984-04-12,84-061-03333,['130000'],http://mil.library.ucsb.edu/ap_indexes/8406103333,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1984-03-17,WAC-84C,['31680'],http://mil.library.ucsb.edu/ap_indexes/wac84c,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1983-07-08,83-142-03235,['65000'],http://mil.library.ucsb.edu/ap_indexes/8314203235,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1983-05-03,CAS-83085,['2160'],http://mil.library.ucsb.edu/ap_indexes/cas83085,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1983-01-01,NHAP-84,['58000'],http://mil.library.ucsb.edu/ap_indexes/nhap84,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1982-01-01,NHAP-83,"['58000', '80000']",http://mil.library.ucsb.edu/ap_indexes/nhap83,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1981-10-31,CH2M-1981-CAN21-F14360-B5,"['55800', '24000']",http://mil.library.ucsb.edu/ap_indexes/ch2m1981can21f14360b5,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1981-01-01,NHAP-82,"['58000', '80000']",http://mil.library.ucsb.edu/ap_indexes/nhap82,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1980-10-28,GS-VEZR,['24000'],http://mil.library.ucsb.edu/ap_indexes/gsvezr,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1980-01-01,GS-SLAR,"['250000', '1000000']",http://mil.library.ucsb.edu/ap_indexes/gsslar,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1980-01-01,NHAP-81,['58000'],http://mil.library.ucsb.edu/ap_indexes/nhap81,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1979-05-29,79-062,['32500'],http://mil.library.ucsb.edu/ap_indexes/79062,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1979-01-19,79-007-02710,['130000'],http://mil.library.ucsb.edu/ap_indexes/7900702710,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1977-07-07,77-097-02516,"['122000', '64000', '48000']",http://mil.library.ucsb.edu/ap_indexes/7709702516,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1976-06-17,76-089-02340,['130000'],http://mil.library.ucsb.edu/ap_indexes/7608902340,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1975-09-30,75-170-02234,['130000'],http://mil.library.ucsb.edu/ap_indexes/7517002234,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1974-08-20,74-142-01902,['130000'],http://mil.library.ucsb.edu/ap_indexes/7414201902,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1974-07-25,74-129-01889-R,['21666'],http://mil.library.ucsb.edu/ap_indexes/7412901889r,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1973-04-04,73-054-00995,['130000'],http://mil.library.ucsb.edu/ap_indexes/7305400995,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1973-01-04,73-003-00882,['130000'],http://mil.library.ucsb.edu/ap_indexes/7300300882,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1972-12-14,NASA-MSC-224-SITE-254-FLT-3-R-26,['21000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc224site254flt3r26,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1972-10-06,72-175-00726,['130000'],http://mil.library.ucsb.edu/ap_indexes/7217500726,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1972-07-27,72-127-00565,['130000'],http://mil.library.ucsb.edu/ap_indexes/7212700565,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1972-06-21,72-103-00467,"['32500', '22500']",http://mil.library.ucsb.edu/ap_indexes/7210300467,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1972-01-15,CH2M-1972-CAN1-M303-01,['18000'],http://mil.library.ucsb.edu/ap_indexes/ch2m1972can1m30301,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1971-03-31,NASA-MSC-164-SITE-211-FLT-3-R-3,['60000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc164site211flt3r3,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1971-03-31,NASA-MSC-164-SITE-211-FLT-3-R-11,['120000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc164site211flt3r11,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1971-03-30,NASA-MSC-164-SITE-211-FLT-3-R-12,['120000'],http://mil.library.ucsb.edu/ap_indexes/nasamsc164site211flt3r12,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1968-08-29,HB-MP,['80000'],http://mil.library.ucsb.edu/ap_indexes/hbmp,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1968-08-28,HB-MY,['80000'],http://mil.library.ucsb.edu/ap_indexes/hbmy,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1968-07-17,USAF-059,['140000'],http://mil.library.ucsb.edu/ap_indexes/usaf059,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1968-03-26,HB-LT,['92000'],http://mil.library.ucsb.edu/ap_indexes/hblt,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1965-05-01,CAS-65-130,['12000'],http://mil.library.ucsb.edu/ap_indexes/cas65130,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1964-10-01,C-24868,['90000'],http://mil.library.ucsb.edu/ap_indexes/c24868,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1964-03-03,C-24713,['24000'],http://mil.library.ucsb.edu/ap_indexes/c24713,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1963-04-23,PAI-207V,['3900'],http://mil.library.ucsb.edu/ap_indexes/pai207v,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1963-02-21,PAI-200V-6,"['12000', '4000']",http://mil.library.ucsb.edu/ap_indexes/pai200v6,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1958-08-12,BUT-1958,['20000'],http://mil.library.ucsb.edu/ap_indexes/but1958,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1957-01-01,CAS-1957,"['24000', '12000']",http://mil.library.ucsb.edu/ap_indexes/cas1957,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1956-04-30,PAI-70V,['24000'],http://mil.library.ucsb.edu/ap_indexes/pai70v,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1950-03-12,BUT-1950,['20000'],http://mil.library.ucsb.edu/ap_indexes/but1950,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1950-03-03,ABE-1950,['20000'],http://mil.library.ucsb.edu/ap_indexes/abe1950,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1949-01-01,C-13570,['20000'],http://mil.library.ucsb.edu/ap_indexes/c13570,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1946-07-29,GS-CP,['23600'],http://mil.library.ucsb.edu/ap_indexes/gscp,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1945-07-21,C-9670-MF,['4200'],http://mil.library.ucsb.edu/ap_indexes/c9670mf,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1940-01-01,BUT-1940,['20000'],http://mil.library.ucsb.edu/ap_indexes/but1940,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1940-01-01,BUU-1940,['20000'],http://mil.library.ucsb.edu/ap_indexes/buu1940,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1939-10-26,C-6209,['12000'],http://mil.library.ucsb.edu/ap_indexes/c6209,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1939-01-01,C-5750,['20000'],http://mil.library.ucsb.edu/ap_indexes/c5750,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1932-03-21,X-13,['12000'],http://mil.library.ucsb.edu/ap_indexes/x13,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1931-12-19,C-1870,"['9600', '12000']",http://mil.library.ucsb.edu/ap_indexes/c1870,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1931-10-15,X-12,[],http://mil.library.ucsb.edu/ap_indexes/x12,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1931-10-11,C-1820,"['10200', '9600']",http://mil.library.ucsb.edu/ap_indexes/c1820,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1931-05-27,C-1600,"['4800', '9600']",http://mil.library.ucsb.edu/ap_indexes/c1600,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1930-03-01,C-888,['16200'],http://mil.library.ucsb.edu/ap_indexes/c888,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1928-10-01,C-330,['24000'],http://mil.library.ucsb.edu/ap_indexes/c330,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
1928-03-12,C-198,['4800'],http://mil.library.ucsb.edu/ap_indexes/c198,All frames digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alameda.jpg,Alameda,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=185&state_id=5
2002-08-08,02-960-05700,['130000'],http://mil.library.ucsb.edu/ap_indexes/0296005700,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
2001-12-14,02-902-05650,['65000'],http://mil.library.ucsb.edu/ap_indexes/0290205650,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
2001-04-16,01-123-05634,"['65000', '45000', '35000']",http://mil.library.ucsb.edu/ap_indexes/0112305634,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1993-05-07,93-098-04551,['65000'],http://mil.library.ucsb.edu/ap_indexes/9309804551,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1992-07-05,GS-VFNF,['40000'],http://mil.library.ucsb.edu/ap_indexes/gsvfnf,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1991-08-26,91-155-04287,['65000'],http://mil.library.ucsb.edu/ap_indexes/9115504287,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1991-08-22,91-163-04283,['65000'],http://mil.library.ucsb.edu/ap_indexes/9116304283,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1989-03-30,WAC-89CA,['31680'],http://mil.library.ucsb.edu/ap_indexes/wac89ca,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1985-03-14,WAC-85CA,['31680'],http://mil.library.ucsb.edu/ap_indexes/wac85ca,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1983-01-01,NHAP-84,['58000'],http://mil.library.ucsb.edu/ap_indexes/nhap84,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1982-01-01,NHAP-83,"['58000', '80000']",http://mil.library.ucsb.edu/ap_indexes/nhap83,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1981-01-01,NHAP-82,"['58000', '80000']",http://mil.library.ucsb.edu/ap_indexes/nhap82,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1980-06-23,80-080-02894,['32500'],http://mil.library.ucsb.edu/ap_indexes/8008002894,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1980-01-01,NHAP-81,['58000'],http://mil.library.ucsb.edu/ap_indexes/nhap81,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1979-09-19,79-143-02828,['32500'],http://mil.library.ucsb.edu/ap_indexes/7914302828,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1978-10-03,78-140-02685,['32500'],http://mil.library.ucsb.edu/ap_indexes/7814002685,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1978-09-19,78-131-02679,['32500'],http://mil.library.ucsb.edu/ap_indexes/7813102679,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1978-07-24,78-102-02645,['32500'],http://mil.library.ucsb.edu/ap_indexes/7810202645,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1978-07-14,78-094-02636,['32500'],http://mil.library.ucsb.edu/ap_indexes/7809402636,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1977-09-01,USDA-24-615160,['24000'],http://mil.library.ucsb.edu/ap_indexes/usda24615160,Frames partially digital,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
1974-07-01,GS-VDOS,['80000'],http://mil.library.ucsb.edu/ap_indexes/gsvdos,Ask MIL staff,https://mil.library.ucsb.edu/apcatalog/images/images_counties/Alpine.jpg,Alpine,http://mil.library.ucsb.edu/apcatalog/ap_indexes/county.php?county_id=186&state_id=5
